,CustomerID,Recency,Frequency,Monetary
783,13940.0,17,4,839.1400000000002
784,13941.0,21,4,4017.8400000000006
785,13946.0,79,3,561.57
786,13947.0,65,1,90.6
787,13948.0,360,1,101.99999999999999
788,13949.0,2,6,2427.3199999999974
789,13950.0,11,4,745.0600000000001
790,13951.0,176,3,674.4499999999998
791,13952.0,217,2,3251.071
792,13953.0,7,7,3515.6800000000003
793,13954.0,1,2,439.92
794,13955.0,154,2,322.96
795,13956.0,5,5,1019.2700000000003
796,13959.0,79,3,594.0399999999998
797,13960.0,21,2,230.22
798,13962.0,21,2,169.55
799,13963.0,308,3,513.2400000000001
800,13967.0,145,1,80.7
801,13969.0,7,18,9024.170000000002
802,13971.0,18,8,2758.26
803,13972.0,70,2,190.25000000000009
804,13973.0,287,1,264.7
805,13974.0,49,1,413.59
806,13975.0,31,6,2461.2399999999993
807,13976.0,206,1,357.9800000000001
808,13978.0,14,2,196.79
809,13979.0,73,1,869.8700000000001
810,13980.0,60,1,200.14000000000001
811,13982.0,39,4,1871.81
812,13983.0,29,11,2274.0700000000006
813,13984.0,26,4,765.7100000000002
814,13985.0,4,15,7060.130000000006
815,13986.0,17,1,320.46000000000004
816,13988.0,19,6,4147.960000000001
817,13989.0,65,2,1266.0799999999997
818,13990.0,213,1,311.3
819,13991.0,12,6,852.88
820,13992.0,30,1,76.8
821,13993.0,42,9,3466.36
822,13994.0,3,6,2274.140000000001
823,13995.0,15,5,1393.6899999999996
824,13999.0,10,12,3901.8100000000036
825,14000.0,211,1,635.6600000000001
826,14001.0,45,2,1741.8400000000001
827,14002.0,134,2,529.73
828,14004.0,43,7,4582.639999999999
829,14005.0,9,5,2874.7200000000007
830,14006.0,115,3,962.1899999999999
831,14009.0,198,2,695.6099999999999
832,14012.0,277,1,328.8
833,14013.0,110,3,473.02
834,14014.0,77,1,505.18000000000006
835,14015.0,52,1,917.34
836,14019.0,46,3,1421.6100000000004
837,14020.0,16,2,642.8000000000001
838,14021.0,155,3,631.9000000000001
839,14022.0,225,1,440.0
840,14023.0,7,2,584.0699999999998
841,14024.0,121,2,327.7
842,14027.0,60,1,104.82000000000002
843,14029.0,63,2,467.65999999999997
844,14030.0,18,6,1682.3399999999995
845,14031.0,7,18,15572.609999999988
846,14032.0,2,10,2671.73
847,14034.0,22,3,648.8900000000001
848,14035.0,28,5,1428.0200000000002
849,14036.0,284,1,626.6499999999999
850,14037.0,176,2,147.20000000000005
851,14038.0,78,3,1560.379999999999
852,14039.0,33,1,152.2
853,14040.0,40,12,3560.3199999999997
854,14041.0,266,1,141.41
855,14044.0,26,4,646.4199999999994
856,14045.0,109,3,1333.35
857,14046.0,284,1,154.98999999999998
858,14047.0,8,4,1021.69
859,14048.0,305,1,409.9299999999999
860,14049.0,16,4,5578.719999999996
861,14050.0,31,2,746.3600000000001
862,14051.0,0,22,14986.969999999992
863,14052.0,19,1,225.35999999999993
864,14053.0,124,2,260.25
865,14054.0,65,1,92.46
866,14055.0,106,1,725.6400000000001
867,14056.0,1,23,8152.709999999982
868,14057.0,23,17,6211.660000000002
869,14059.0,266,1,183.59999999999997
870,14060.0,4,17,5519.579999999996
871,14062.0,9,12,10464.85
872,14064.0,29,5,1334.3400000000001
873,14066.0,266,1,152.55
874,14067.0,63,2,374.69999999999993
875,14068.0,320,1,265.85
876,14071.0,3,8,1437.5700000000027
877,14073.0,32,1,151.04
878,14075.0,4,3,942.2599999999998
879,14076.0,129,1,118.66999999999997
880,14077.0,40,5,499.41999999999996
881,14078.0,101,5,913.1300000000001
882,14079.0,124,1,375.09999999999997
883,14080.0,32,1,45.599999999999994
884,14081.0,302,1,498.09999999999985
885,14082.0,364,1,182.24999999999997
886,14083.0,4,8,708.8899999999996
887,14085.0,2,17,4113.239999999998
888,14087.0,2,1,191.47
889,14088.0,10,13,50491.81
890,14089.0,56,1,158.75
891,14090.0,324,1,76.32000000000001
892,14092.0,7,14,4076.910000000003
893,14093.0,12,1,433.85999999999996
894,14096.0,4,17,65164.78999999966
895,14098.0,36,1,147.34999999999997
896,14099.0,16,11,3104.1700000000005
897,14100.0,137,1,191.95000000000002
898,14101.0,73,6,5976.79
899,14102.0,5,5,1105.88
900,14104.0,154,2,216.20999999999998
901,14105.0,239,1,1266.2300000000002
902,14107.0,51,7,2703.23
903,14108.0,30,2,597.9100000000001
904,14109.0,72,1,144.2
905,14110.0,3,12,5683.149999999999
906,14111.0,14,4,692.85
907,14112.0,22,7,2915.1499999999974
908,14113.0,3,4,1840.4200000000005
909,14114.0,273,2,386.53
910,14116.0,19,5,1382.7400000000002
911,14117.0,143,1,90.0
912,14121.0,3,4,2780.1499999999996
913,14124.0,84,1,419.58000000000004
914,14125.0,10,3,2720.6300000000015
915,14126.0,7,3,706.1300000000001
916,14127.0,122,3,709.7099999999996
917,14128.0,60,2,637.5000000000001
918,14129.0,1,5,1123.86
919,14130.0,319,1,480.90999999999997
920,14132.0,2,11,3586.030000000001
921,14133.0,129,3,605.6399999999999
922,14135.0,1,13,3886.06
923,14138.0,1,2,965.8800000000005
924,14139.0,46,1,415.81999999999994
925,14140.0,3,2,935.0499999999996
926,14141.0,2,4,915.1300000000002
927,14143.0,133,1,115.8
928,14145.0,46,4,3742.2
929,14146.0,8,5,4190.999999999999
930,14147.0,78,2,483.4
931,14148.0,233,1,157.2
932,14149.0,220,1,446.62000000000006
933,14150.0,35,2,658.6400000000001
934,14152.0,75,2,621.2900000000002
935,14154.0,239,2,1345.6200000000003
936,14155.0,266,1,118.75
937,14157.0,19,2,424.89000000000016
938,14158.0,40,1,507.66000000000014
939,14159.0,19,11,4630.349999999992
940,14161.0,215,2,814.4700000000003
941,14162.0,173,2,289.36000000000007
942,14163.0,87,4,2445.9100000000008
943,14164.0,70,2,1631.7700000000002
944,14165.0,275,1,120.44
945,14167.0,39,4,562.5899999999999
946,14171.0,98,1,363.78999999999996
947,14173.0,10,4,450.84000000000003
948,14174.0,33,1,134.46
949,14175.0,59,3,3222.3000000000006
950,14176.0,297,3,417.35
951,14177.0,86,4,549.46
952,14178.0,8,7,1600.26
953,14179.0,40,2,701.5699999999997
954,14180.0,10,24,4546.769999999999
955,14184.0,66,1,452.89
956,14185.0,331,1,197.65
957,14188.0,30,6,2054.3599999999997
958,14189.0,2,14,4342.839999999999
959,14191.0,1,13,4684.760000000001
960,14193.0,67,2,853.3900000000001
961,14194.0,4,21,11349.519999999986
962,14195.0,201,2,1011.9999999999998
963,14196.0,106,1,335.52
964,14198.0,18,4,701.3999999999999
965,14199.0,218,1,185.39999999999998
966,14201.0,60,7,747.4399999999999
967,14204.0,2,1,150.60999999999996
968,14205.0,16,2,466.70000000000005
969,14206.0,239,1,328.1599999999999
970,14208.0,94,1,151.73999999999998
971,14209.0,10,6,2073.4300000000003
972,14210.0,105,5,1600.8900000000003
973,14211.0,53,9,2241.1000000000004
974,14212.0,89,1,1070.48
975,14214.0,30,5,1004.3799999999997
976,14215.0,11,5,1623.7200000000003
977,14216.0,3,4,1839.3
978,14217.0,1,16,1886.68
979,14218.0,42,1,169.48000000000002
980,14219.0,4,1,89.94
981,14220.0,247,2,632.4
982,14221.0,42,9,3432.7999999999993
983,14222.0,177,1,683.17
984,14223.0,92,3,991.13
985,14224.0,110,4,1009.73
986,14226.0,28,5,2214.79
987,14227.0,26,10,3350.9600000000014
988,14229.0,51,3,1547.2
989,14231.0,183,3,925.71
990,14232.0,42,5,2048.0700000000006
991,14233.0,49,4,1462.7200000000007
992,14234.0,22,4,754.1200000000003
993,14235.0,75,5,3144.8599999999997
994,14236.0,80,1,301.56000000000006
995,14238.0,326,1,146.85
996,14239.0,43,11,2380.8500000000017
997,14240.0,30,2,890.3400000000005
998,14241.0,183,1,213.70000000000002
999,14242.0,234,2,280.55
1000,14243.0,8,10,2588.769999999999
1001,14245.0,219,2,1693.4499999999996
1002,14246.0,110,3,1474.0600000000006
1003,14247.0,278,1,136.77
1004,14248.0,318,1,302.58
1005,14250.0,7,3,1904.0500000000002
1006,14251.0,1,5,2879.7000000000003
1007,14256.0,260,2,969.06
1008,14257.0,64,5,3099.72
1009,14258.0,9,9,12669.979999999996
1010,14259.0,141,1,120.0
1011,14261.0,50,2,1163.4499999999998
1012,14262.0,8,8,2618.230000000001
1013,14264.0,154,2,333.97
1014,14267.0,162,3,1516.2399999999998
1015,14270.0,331,1,492.6499999999999
1016,14271.0,225,1,112.32000000000002
1017,14272.0,73,2,437.96000000000004
1018,14273.0,51,4,559.9700000000001
1019,14276.0,98,3,1119.7399999999998
1020,14280.0,196,1,134.04
1021,14282.0,3,14,3130.440000000002
1022,14284.0,30,2,595.2500000000001
1023,14285.0,21,4,1910.0100000000004
1024,14286.0,23,3,4628.749999999998
1025,14287.0,8,3,176.63
1026,14288.0,213,1,426.6
1027,14289.0,8,6,911.2599999999999
1028,14290.0,11,5,2314.6499999999996
1029,14291.0,1,11,3883.249999999998
1030,14292.0,7,9,4871.9299999999985
1031,14293.0,3,3,681.6400000000004
1032,14295.0,40,1,166.2
1033,14297.0,17,4,1305.3299999999997
1034,14298.0,8,44,51527.299999999974
1035,14299.0,8,9,3965.6199999999953
1036,14300.0,18,1,43.2
1037,14301.0,117,1,640.14
1038,14304.0,222,1,383.45000000000005
1039,14305.0,71,3,1858.9599999999998
1040,14306.0,51,2,2093.3199999999997
1041,14307.0,88,5,2212.6099999999988
1042,14309.0,8,9,2352.530000000001
1043,14311.0,242,1,310.26
1044,14312.0,46,6,1611.5899999999995
1045,14314.0,106,1,120.0
1046,14315.0,44,6,2481.129999999999
1047,14317.0,64,1,508.58
1048,14320.0,206,2,477.7900000000001
1049,14321.0,10,5,1530.749999999999
1050,14323.0,114,2,605.0600000000002
1051,14326.0,242,1,183.85
1052,14327.0,163,1,311.65000000000003
1053,14329.0,17,7,4975.240000000003
1054,14331.0,124,2,462.65999999999997
1055,14332.0,22,3,840.2099999999998
1056,14333.0,67,1,415.2
1057,14334.0,16,8,2552.2100000000005
1058,14336.0,16,4,1614.9100000000008
1059,14338.0,161,2,588.2199999999999
1060,14339.0,242,1,309.52
1061,14340.0,218,1,134.7
1062,14341.0,45,8,2166.9799999999987
1063,14342.0,21,4,668.5600000000002
1064,14344.0,127,6,549.2799999999999
1065,14345.0,38,1,108.97999999999999
1066,14346.0,120,2,1021.5800000000002
1067,14348.0,260,1,409.57
1068,14349.0,10,1,133.50000000000006
1069,14350.0,274,1,282.92999999999995
1070,14351.0,164,1,51.0
1071,14352.0,157,4,1078.96
1072,14353.0,215,1,90.6
1073,14354.0,5,2,163.62
1074,14355.0,365,1,174.4
1075,14356.0,79,2,701.23
1076,14357.0,43,1,225.12000000000012
1077,14359.0,19,3,912.1800000000002
1078,14360.0,31,4,2118.03
1079,14362.0,22,1,151.50000000000003
1080,14364.0,108,8,3717.349999999999
1081,14367.0,8,16,9227.820000000007
1082,14368.0,319,1,155.00000000000003
1083,14371.0,295,1,100.5
1084,14373.0,358,1,76.55
1085,14375.0,185,1,235.56000000000003
1086,14377.0,191,2,617.05
1087,14379.0,44,2,348.1
1088,14381.0,52,1,202.6800000000001
1089,14382.0,26,1,615.4900000000001
1090,14383.0,38,3,1247.6899999999998
1091,14385.0,9,3,202.11
1092,14386.0,296,1,142.4
1093,14387.0,32,3,1727.6000000000013
1094,14388.0,10,7,2900.040000000002
1095,14389.0,65,2,1043.46
1096,14390.0,10,8,4418.870000000003
1097,14393.0,218,1,67.94999999999999
1098,14395.0,2,8,3171.2299999999987
1099,14396.0,65,1,377.63999999999993
1100,14397.0,2,19,2612.960000000001
1101,14400.0,149,1,574.7
1102,14401.0,4,13,4051.4799999999987
1103,14403.0,130,4,1475.8100000000002
1104,14404.0,33,5,1320.0900000000004
1105,14406.0,119,1,156.75
1106,14407.0,107,6,2157.7299999999996
1107,14408.0,10,7,2599.03
1108,14409.0,71,4,1730.6499999999999
1109,14410.0,92,9,1100.2699999999986
1110,14411.0,310,1,1063.0
1111,14412.0,42,2,770.0300000000002
1112,14413.0,362,1,121.05
1113,14414.0,91,7,1496.9800000000005
1114,14415.0,1,13,5855.569999999998
1115,14416.0,22,2,490.22
1116,14418.0,3,3,1937.2500000000002
1117,14419.0,10,6,1051.79
1118,14420.0,99,1,387.52
1119,14421.0,57,2,813.11
1120,14422.0,0,6,4263.64
1121,14423.0,218,1,265.2
1122,14424.0,17,1,322.08
1123,14426.0,23,10,4481.670000000001
1124,14427.0,50,2,363.34000000000003
1125,14428.0,7,5,1224.0600000000004
1126,14431.0,302,1,470.35999999999996
1127,14432.0,9,6,2248.499999999998
1128,14434.0,21,6,1372.8
1129,14436.0,98,1,89.06
1130,14437.0,365,1,63.0
1131,14438.0,306,1,131.9
1132,14440.0,8,5,2357.6800000000003
1133,14441.0,0,4,1712.8900000000008
1134,14443.0,53,3,1116.7000000000003
1135,14446.0,0,4,1010.3500000000005
1136,14447.0,18,5,1163.2300000000005
1137,14448.0,9,2,375.35
1138,14449.0,18,3,675.5600000000002
1139,14450.0,180,3,483.25
1140,14451.0,60,2,643.9000000000001
1141,14452.0,10,2,259.05000000000007
1142,14453.0,190,1,119.93000000000002
1143,14456.0,5,9,3017.279999999998
1144,14457.0,310,1,113.64
1145,14459.0,155,1,1837.9199999999996
1146,14460.0,110,3,434.34
1147,14461.0,148,3,2103.059999999999
1148,14462.0,66,11,1980.5700000000004
1149,14463.0,98,3,529.62
1150,14465.0,246,3,1038.4400000000007
1151,14466.0,29,6,1892.65
1152,14467.0,17,4,596.2599999999999
1153,14470.0,11,2,461.19000000000005
1154,14472.0,103,8,1852.6700000000012
1155,14473.0,74,2,234.34
1156,14474.0,46,1,547.6600000000001
1157,14475.0,71,3,925.8499999999998
1158,14476.0,257,1,193.00000000000003
1159,14477.0,19,4,1309.6000000000001
1160,14479.0,253,2,316.24999999999994
1161,14480.0,11,1,279.05
1162,14481.0,164,2,636.5100000000001
1163,14482.0,18,6,2022.8100000000006
1164,14483.0,281,1,137.10000000000002
1165,14484.0,50,1,321.91999999999996
1166,14485.0,38,1,162.8
1167,14487.0,26,5,1040.3799999999994
1168,14488.0,67,1,1064.2800000000002
1169,14489.0,207,1,463.38000000000005
1170,14491.0,175,1,213.73000000000002
1171,14493.0,7,5,2383.2400000000002
1172,14494.0,25,1,139.56
1173,14495.0,50,2,123.79999999999998
1174,14496.0,311,1,234.46999999999997
1175,14497.0,309,1,475.3699999999999
1176,14498.0,42,5,1957.3200000000004
1177,14499.0,26,3,808.4399999999999
1178,14500.0,88,3,356.85
1179,14501.0,183,2,251.20999999999998
1180,14502.0,19,11,2429.8299999999995
1181,14503.0,3,6,3543.2600000000016
1182,14504.0,47,4,673.2599999999995
1183,14505.0,17,8,5859.429999999987
1184,14506.0,17,4,1703.6500000000003
1185,14507.0,23,6,1367.8799999999992
1186,14508.0,22,2,268.04999999999995
1187,14511.0,11,5,1314.8099999999997
1188,14512.0,187,2,275.28
1189,14513.0,100,3,455.59000000000003
1190,14514.0,61,3,990.2
1191,14515.0,17,6,2076.8899999999994
1192,14517.0,33,2,330.45
1193,14518.0,64,1,174.37
1194,14520.0,1,2,270.6
1195,14522.0,24,4,974.54
1196,14523.0,108,1,241.09000000000003
1197,14524.0,31,9,1843.830000000001
1198,14525.0,19,9,4215.899999999997
1199,14527.0,2,54,8214.179999999955
1200,14528.0,37,1,364.22
1201,14529.0,60,3,578.6099999999999
1202,14530.0,25,6,2862.1100000000015
1203,14532.0,236,4,932.8499999999997
1204,14533.0,24,7,1949.7200000000007
1205,14534.0,2,18,4397.299999999999
1206,14535.0,60,3,2854.840000000005
1207,14536.0,259,1,170.95000000000002
1208,14537.0,57,1,355.5600000000001
1209,14538.0,64,2,388.2499999999999
1210,14539.0,15,2,537.48
1211,14540.0,9,3,952.66
1212,14541.0,58,8,1453.35
1213,14542.0,185,1,103.25000000000001
1214,14543.0,28,16,3599.730000000001
1215,14544.0,24,2,2004.3000000000004
1216,14546.0,5,5,2573.9300000000026
1217,14547.0,3,8,3974.749999999999
1218,14548.0,150,2,652.8
1219,14549.0,311,1,289.2399999999999
1220,14550.0,10,2,757.3700000000001
1221,14551.0,18,2,186.23000000000002
1222,14552.0,151,1,164.22000000000003
1223,14553.0,19,5,859.27
1224,14554.0,10,4,2279.490000000001
1225,14555.0,57,2,312.54
1226,14557.0,85,1,788.3800000000001
1227,14560.0,7,22,2237.7700000000013
1228,14561.0,75,3,1080.7600000000004
1229,14562.0,3,18,5006.7699999999995
1230,14565.0,95,4,3099.1200000000017
1231,14567.0,56,2,1530.3600000000006
1232,14569.0,1,1,227.39
1233,14570.0,280,2,218.05999999999992
1234,14572.0,3,7,2804.540000000001
1235,14573.0,179,8,1237.8200000000002
1236,14577.0,12,4,859.7100000000011
1237,14578.0,3,1,168.63
1238,14581.0,16,1,138.6
1239,14582.0,40,1,114.11
1240,14583.0,5,5,986.9600000000003
1241,14584.0,169,4,1033.0599999999995
1242,14585.0,50,1,157.05
1243,14586.0,276,1,237.35999999999996
1244,14587.0,18,9,1580.2900000000004
1245,14591.0,15,4,1320.2100000000005
1246,14592.0,35,3,557.9399999999998
1247,14593.0,21,3,617.1500000000001
1248,14594.0,7,1,108.33000000000001
1249,14595.0,19,6,1740.6000000000001
1250,14597.0,11,2,866.2400000000001
1251,14598.0,44,1,221.97000000000003
1252,14600.0,305,1,393.3299999999999
1253,14601.0,10,1,213.96000000000004
1254,14603.0,274,1,660.0
1255,14606.0,1,90,11469.270000000044
1256,14607.0,15,14,16209.500000000002
1257,14608.0,4,4,1785.1499999999999
1258,14609.0,72,4,601.5600000000001
1259,14616.0,242,3,406.08000000000004
1260,14618.0,9,3,553.44
1261,14619.0,245,1,394.43999999999994
1262,14620.0,205,2,412.78
1263,14621.0,1,5,1788.36
1264,14622.0,184,1,320.58
1265,14623.0,32,5,886.6999999999999
1266,14624.0,57,2,225.84999999999997
1267,14625.0,196,2,899.63
1268,14626.0,23,4,2791.2699999999995
1269,14628.0,91,2,671.96
1270,14629.0,4,2,955.2600000000001
1271,14631.0,50,3,1006.9799999999998
1272,14632.0,262,1,114.55999999999999
1273,14633.0,266,1,344.9000000000001
1274,14636.0,36,2,609.8500000000001
1275,14638.0,50,1,443.6
1276,14639.0,52,6,2984.4900000000025
1277,14640.0,24,6,2107.3799999999987
1278,14641.0,21,1,110.46
1279,14642.0,58,1,96.12
1280,14643.0,170,2,693.8100000000001
1281,14644.0,67,2,830.76
1282,14645.0,156,2,597.09
1283,14647.0,201,1,236.03999999999996
1284,14649.0,4,4,1402.59
1285,14651.0,67,2,653.7499999999999
1286,14652.0,77,1,114.18000000000002
1287,14653.0,1,7,1926.6499999999996
1288,14655.0,8,4,1932.23
1289,14656.0,169,2,291.04999999999984
1290,14657.0,17,4,848.22
1291,14658.0,5,2,247.14999999999998
1292,14659.0,8,9,2529.930000000001
1293,14660.0,86,2,285.73999999999995
1294,14661.0,26,1,107.95
1295,14662.0,28,4,741.3700000000003
1296,14664.0,19,2,636.2399999999999
1297,14665.0,60,5,1835.7000000000003
1298,14666.0,24,1,195.24999999999997
1299,14667.0,10,24,8663.479999999994
1300,14669.0,241,3,1259.2400000000002
1301,14670.0,280,2,392.86
1302,14672.0,234,2,765.55
1303,14673.0,3,4,1362.9099999999999
1304,14675.0,16,1,596.3599999999999
1305,14676.0,31,6,2548.24
1306,14680.0,25,15,27073.23
1307,14681.0,71,3,498.95
1308,14682.0,187,2,52.0
1309,14684.0,25,5,1201.5100000000004
1310,14687.0,106,1,628.3799999999999
1311,14688.0,7,20,5134.12
1312,14689.0,208,1,112.80000000000001
1313,14690.0,44,2,355.05
1314,14691.0,30,5,2114.3299999999995
1315,14692.0,137,4,591.5500000000001
1316,14693.0,264,1,172.9
1317,14696.0,4,6,1784.3299999999997
1318,14697.0,218,2,188.60999999999996
1319,14698.0,1,5,1217.2700000000013
1320,14699.0,214,1,109.12999999999998
1321,14700.0,32,3,2195.1
1322,14701.0,10,9,2526.089999999999
1323,14702.0,1,17,3251.789999999998
1324,14703.0,14,1,318.1699999999999
1325,14704.0,11,9,1493.9599999999998
1326,14705.0,198,1,179.0
1327,14708.0,2,2,707.3100000000001
1328,14709.0,15,13,4921.040000000007
1329,14710.0,14,4,599.4800000000001
1330,14711.0,10,11,2839.6199999999976
1331,14712.0,29,3,917.07
1332,14713.0,9,11,2662.2000000000003
1333,14714.0,24,1,160.19
1334,14715.0,24,4,867.3800000000001
1335,14716.0,43,2,307.50999999999993
1336,14719.0,1,5,1581.8400000000006
1337,14720.0,5,3,663.8100000000003
1338,14722.0,147,1,180.41999999999996
1339,14723.0,10,4,875.1699999999997
1340,14725.0,24,1,655.58
1341,14727.0,274,1,268.58
1342,14730.0,1,8,1897.5700000000056
1343,14731.0,47,3,380.0199999999999
1344,14732.0,8,8,2702.49
1345,14733.0,16,11,7755.889999999999
1346,14735.0,3,32,6065.69
1347,14737.0,3,3,1164.55
1348,14738.0,42,7,1314.4499999999998
1349,14739.0,4,6,3188.4
1350,14740.0,197,3,1448.2099999999994
1351,14741.0,11,5,1215.8400000000004
1352,14744.0,16,6,874.98
1353,14745.0,112,5,1220.2600000000002
1354,14747.0,249,1,328.2
1355,14748.0,29,3,945.3299999999997
1356,14752.0,43,1,389.63999999999993
1357,14753.0,87,1,563.15
1358,14754.0,44,2,638.0500000000001
1359,14755.0,9,11,5010.279999999999
1360,14756.0,15,1,738.9599999999998
1361,14757.0,75,1,420.5
1362,14758.0,144,4,1484.0599999999995
1363,14759.0,4,3,1625.9699999999993
1364,14760.0,297,1,89.2
1365,14761.0,58,2,255.90000000000003
1366,14762.0,263,1,300.52
1367,14764.0,46,1,278.3
1368,14765.0,29,3,254.10999999999996
1369,14766.0,8,5,2292.9700000000003
1370,14768.0,17,2,192.60000000000002
1371,14769.0,2,8,10416.980000000005
1372,14770.0,232,2,876.4199999999997
1373,14772.0,112,1,139.26
1374,14775.0,58,2,605.3399999999998
1375,14776.0,51,11,2538.299999999999
1376,14778.0,127,2,730.8599999999999
1377,14779.0,280,3,386.1499999999999
1378,14780.0,54,2,447.67999999999995
1379,14782.0,319,1,200.10000000000002
1380,14784.0,26,2,289.99
1381,14785.0,10,2,77.4
1382,14788.0,7,2,679.4399999999998
1383,14789.0,28,1,197.64000000000001
1384,14790.0,16,4,745.0600000000001
1385,14792.0,63,1,6.2
1386,14793.0,21,1,228.99
1387,14794.0,2,7,1319.9099999999996
1388,14795.0,166,1,131.45
1389,14796.0,1,16,7304.279999999974
1390,14798.0,52,3,173.74
1391,14799.0,51,1,157.7
1392,14800.0,47,11,3775.95
1393,14801.0,61,1,189.3399999999999
1394,14803.0,162,3,845.5500000000002
1395,14804.0,8,1,353.2699999999999
1396,14805.0,15,4,546.4
1397,14806.0,75,1,193.39000000000004
1398,14808.0,39,8,2718.599999999997
1399,14810.0,40,10,1907.4399999999994
1400,14815.0,36,2,778.5
1401,14816.0,197,1,271.85
1402,14817.0,200,2,1110.3399999999997
1403,14818.0,73,3,657.8
1404,14819.0,64,2,272.06999999999994
1405,14820.0,21,4,507.2900000000001
1406,14823.0,180,3,321.4299999999999
1407,14824.0,10,4,1127.7100000000003
1408,14825.0,3,11,2036.9099999999987
1409,14828.0,196,3,2139.76
1410,14829.0,29,3,460.58
1411,14830.0,53,1,188.88
1412,14834.0,17,6,1720.3000000000004
1413,14836.0,10,3,102.44999999999999
1414,14837.0,89,4,1649.5000000000011
1415,14840.0,267,1,62.85
1416,14841.0,53,6,3295.7599999999993
1417,14842.0,43,4,2824.6899999999996
1418,14844.0,63,4,3189.8099999999995
1419,14847.0,148,1,309.4
1420,14849.0,21,22,7574.699999999997
1421,14850.0,311,1,325.75
1422,14851.0,23,2,511.34999999999985
1423,14852.0,58,6,2836.6899999999982
1424,14853.0,24,2,475.79999999999995
1425,14854.0,78,7,2740.0300000000007
1426,14855.0,119,2,645.6500000000001
1427,14856.0,36,3,1290.5300000000007
1428,14857.0,59,2,1173.1199999999997
1429,14859.0,12,4,1353.739999999999
1430,14860.0,19,1,170.32000000000002
1431,14861.0,52,1,125.79000000000002
1432,14862.0,25,2,841.2000000000002
1433,14863.0,29,1,266.76
1434,14865.0,7,1,15.0
1435,14866.0,10,11,14286.220000000007
1436,14867.0,185,3,710.2800000000001
1437,14868.0,3,8,2953.590000000002
1438,14869.0,8,2,721.4499999999999
1439,14870.0,261,1,327.24999999999994
1440,14871.0,3,4,501.2799999999997
1441,14873.0,210,1,519.68
1442,14875.0,107,2,1465.3200000000002
1443,14878.0,12,9,1476.0900000000006
1444,14880.0,77,3,690.5900000000001
1445,14881.0,19,1,255.4
1446,14882.0,26,2,589.7
1447,14883.0,18,6,761.5900000000001
1448,14885.0,131,1,765.3199999999999
1449,14886.0,252,1,364.80000000000007
1450,14887.0,79,1,1862.0
1451,14888.0,207,1,369.2
1452,14889.0,336,1,135.9
1453,14890.0,253,1,125.65
1454,14891.0,148,2,554.38
1455,14893.0,9,2,1237.8500000000004
1456,14894.0,85,1,655.7499999999999
1457,14895.0,7,20,11138.710000000006
1458,14896.0,204,2,468.77
1459,14897.0,7,4,1366.38
1460,14898.0,23,5,1170.8100000000004
1461,14901.0,11,7,1058.8899999999996
1462,14902.0,25,1,332.66
1463,14903.0,21,5,2795.330000000001
1464,14904.0,2,2,1025.4399999999998
1465,14905.0,157,2,616.1500000000001
1466,14907.0,3,6,2883.029999999999
1467,14908.0,74,1,277.79999999999995
1468,14910.0,2,4,434.3500000000001
1469,14913.0,35,4,1227.4300000000005
1470,14915.0,91,2,307.48
1471,14916.0,70,4,1268.9799999999998
1472,14918.0,115,2,1610.1499999999996
1473,14920.0,212,2,977.77
1474,14921.0,30,2,1316.0700000000004
1475,14923.0,50,1,749.0999999999998
1476,14924.0,245,1,310.05
1477,14929.0,32,1,223.88
1478,14944.0,29,12,5900.250000000002
1479,14946.0,14,1,100.9
1480,14947.0,72,2,290.82000000000005
1481,14948.0,23,6,1101.9699999999996
1482,14950.0,19,1,371.2
1483,14951.0,79,1,311.69000000000005
1484,14952.0,59,11,8099.489999999998
1485,14953.0,25,1,285.66999999999996
1486,14954.0,12,1,294.8499999999999
1487,14957.0,253,1,58.49000000000001
1488,14958.0,147,3,483.7299999999999
1489,14959.0,64,4,695.42
1490,14960.0,8,2,221.26999999999992
1491,14961.0,10,9,7044.680000000002
1492,14962.0,270,1,126.70000000000002
1493,14963.0,9,5,1472.3400000000013
1494,14964.0,247,1,206.21
1495,14965.0,96,2,596.0899999999999
1496,14966.0,14,1,183.01999999999992
1497,14967.0,49,1,463.8
1498,14968.0,30,1,147.59
1499,14970.0,68,4,1592.06
1500,14971.0,35,3,1097.9799999999993
1501,14972.0,128,1,114.77000000000002
1502,14973.0,107,3,1314.45
1503,14974.0,37,1,89.94
1504,14975.0,57,1,279.94
1505,14976.0,57,7,790.8599999999997
1506,14978.0,72,5,1921.3700000000026
1507,14981.0,246,1,102.11999999999998
1508,14984.0,19,2,202.36999999999998
1509,14985.0,198,2,292.0099999999999
1510,14987.0,15,2,326.4
1511,14988.0,211,1,334.54
1512,14995.0,38,2,231.98000000000005
1513,14997.0,46,3,546.2
1514,14998.0,170,2,414.8699999999999
1515,15000.0,47,1,490.52
1516,15002.0,115,3,1010.1099999999997
1517,15004.0,147,1,1220.77
1518,15005.0,15,27,6072.869999999992
1519,15006.0,51,1,480.37999999999977
1520,15007.0,159,1,156.91000000000003
1521,15009.0,12,3,1259.4299999999998
1522,15010.0,35,1,308.94000000000005
1523,15012.0,53,1,216.48000000000002
1524,15014.0,43,2,257.66999999999996
1525,15016.0,172,1,170.04
1526,15017.0,33,1,125.58000000000003
1527,15018.0,38,2,384.9599999999999
1528,15019.0,266,1,252.81
1529,15021.0,8,8,1673.6800000000046
1530,15022.0,11,4,852.3899999999995
